2014-11-01 00:00:00  100 2
-0.0 14.165 0.248 0.028
-0.065 14.165 0.248 0.028
-0.135 14.165 0.248 0.028
-0.208 14.165 0.248 0.028
-0.286 14.165 0.248 0.028
-0.368 14.165 0.248 0.028
-0.455 14.165 0.248 0.028
-0.547 14.165 0.248 0.028
-0.645 14.165 0.248 0.028
-0.748 14.165 0.248 0.028
-0.857 14.165 0.248 0.028
-0.973 14.165 0.248 0.028
-1.095 14.165 0.248 0.028
-1.224 14.165 0.248 0.028
-1.36 14.165 0.248 0.028
-1.504 14.165 0.248 0.028
-1.656 14.165 0.248 0.028
-1.816 14.165 0.248 0.028
-1.986 14.165 0.248 0.028
-2.165 14.165 0.248 0.028
-2.353 14.165 0.248 0.028
-2.552 14.165 0.248 0.028
-2.761 14.165 0.248 0.028
-2.981 14.165 0.248 0.028
-3.213 14.165 0.248 0.028
-3.458 14.165 0.248 0.028
-3.714 14.165 0.248 0.028
-3.984 14.165 0.248 0.028
-4.268 14.165 0.248 0.028
-4.566 14.165 0.248 0.028
-4.878 14.165 0.248 0.028
-5.205 14.165 0.248 0.028
-5.548 14.165 0.248 0.028
-5.908 14.165 0.248 0.028
-6.284 14.165 0.248 0.028
-6.677 14.165 0.248 0.028
-7.087 14.165 0.248 0.028
-7.515 14.165 0.248 0.028
-7.962 14.165 0.248 0.028
-8.427 14.165 0.248 0.028
-8.911 14.164 0.248 0.028
-9.414 14.164 0.248 0.028
-9.937 14.164 0.248 0.028
-10.479 14.164 0.248 0.028
-11.041 14.164 0.248 0.028
-11.622 14.163 0.248 0.028
-12.223 14.163 0.248 0.028
-12.843 14.163 0.248 0.028
-13.482 14.162 0.248 0.028
-14.141 14.161 0.248 0.028
-14.817 14.161 0.248 0.028
-15.512 14.161 0.248 0.028
-16.224 14.16 0.248 0.028
-16.954 14.16 0.248 0.028
-17.699 14.16 0.248 0.028
-18.459 14.16 0.248 0.028
-19.233 14.16 0.248 0.028
-20.021 14.16 0.248 0.028
-20.821 14.16 0.248 0.028
-21.632 14.16 0.248 0.028
-22.452 14.16 0.248 0.028
-23.281 14.16 0.248 0.028
-24.117 14.159 0.248 0.028
-24.958 14.159 0.248 0.028
-25.803 14.159 0.248 0.028
-26.651 14.159 0.248 0.028
-27.5 14.159 0.248 0.028
-28.348 14.159 0.248 0.028
-29.194 14.159 0.248 0.028
-30.037 14.159 0.248 0.028
-30.875 14.159 0.248 0.028
-31.706 14.159 0.248 0.028
-32.529 14.159 0.248 0.028
-33.344 14.159 0.248 0.028
-34.147 14.159 0.248 0.028
-34.939 14.159 0.248 0.028
-35.718 14.159 0.248 0.028
-36.483 14.159 0.248 0.028
-37.234 14.159 0.248 0.028
-37.968 14.159 0.248 0.028
-38.686 14.159 0.248 0.028
-39.387 14.159 0.248 0.028
-40.07 14.159 0.248 0.028
-40.734 14.159 0.248 0.028
-41.38 14.159 0.248 0.028
-42.007 14.159 0.248 0.028
-42.614 14.159 0.248 0.028
-43.202 14.159 0.248 0.028
-43.77 14.159 0.248 0.028
-44.318 14.159 0.248 0.028
-44.847 14.159 0.248 0.028
-45.357 14.159 0.248 0.028
-45.848 14.159 0.248 0.028
-46.319 14.159 0.248 0.028
-46.772 14.159 0.248 0.028
-47.206 14.159 0.248 0.028
-47.622 14.159 0.248 0.028
-48.021 14.159 0.248 0.028
-48.403 14.159 0.248 0.028
-48.767 14.159 0.248 0.028
