2014-06-01 00:00:00  100 2
-0.0 16.644 0.312 0.027
-0.067 16.644 0.312 0.027
-0.137 16.644 0.312 0.027
-0.212 16.644 0.312 0.027
-0.292 16.644 0.312 0.027
-0.376 16.644 0.312 0.027
-0.464 16.644 0.312 0.027
-0.558 16.644 0.312 0.027
-0.658 16.644 0.312 0.027
-0.763 16.644 0.312 0.027
-0.875 16.643 0.312 0.027
-0.992 16.643 0.312 0.027
-1.117 16.643 0.312 0.027
-1.249 16.643 0.312 0.027
-1.388 16.643 0.312 0.027
-1.535 16.643 0.312 0.027
-1.69 16.643 0.312 0.027
-1.853 16.643 0.312 0.027
-2.026 16.643 0.312 0.027
-2.209 16.643 0.312 0.027
-2.401 16.642 0.312 0.027
-2.604 16.642 0.312 0.027
-2.817 16.642 0.312 0.027
-3.042 16.642 0.312 0.027
-3.279 16.641 0.312 0.027
-3.528 16.641 0.312 0.027
-3.79 16.641 0.312 0.027
-4.065 16.64 0.312 0.027
-4.355 16.639 0.312 0.027
-4.658 16.638 0.312 0.027
-4.977 16.637 0.312 0.027
-5.311 16.635 0.312 0.027
-5.661 16.632 0.312 0.027
-6.028 16.627 0.312 0.027
-6.411 16.618 0.312 0.027
-6.812 16.606 0.312 0.027
-7.231 16.589 0.311 0.027
-7.668 16.569 0.311 0.027
-8.124 16.54 0.311 0.027
-8.598 16.499 0.311 0.027
-9.092 16.443 0.31 0.027
-9.606 16.369 0.31 0.027
-10.139 16.269 0.309 0.027
-10.692 16.124 0.308 0.027
-11.265 15.95 0.306 0.026
-11.858 15.795 0.304 0.026
-12.471 15.561 0.301 0.026
-13.104 15.093 0.294 0.025
-13.757 14.421 0.283 0.024
-14.428 13.707 0.271 0.022
-15.119 12.975 0.258 0.021
-15.828 12.207 0.243 0.02
-16.555 11.407 0.228 0.019
-17.299 10.579 0.212 0.017
-18.059 9.673 0.194 0.016
-18.835 8.676 0.173 0.014
-19.625 7.793 0.155 0.012
-20.429 7.249 0.144 0.011
-21.245 6.988 0.138 0.011
-22.072 6.864 0.136 0.01
-22.909 6.803 0.134 0.01
-23.755 6.769 0.134 0.01
-24.608 6.749 0.133 0.01
-25.466 6.737 0.133 0.01
-26.328 6.729 0.133 0.01
-27.193 6.723 0.133 0.01
-28.06 6.719 0.133 0.01
-28.925 6.716 0.133 0.01
-29.789 6.713 0.133 0.01
-30.648 6.711 0.133 0.01
-31.503 6.71 0.133 0.01
-32.351 6.709 0.133 0.01
-33.192 6.708 0.133 0.01
-34.022 6.707 0.133 0.01
-34.842 6.706 0.132 0.01
-35.65 6.705 0.132 0.01
-36.445 6.705 0.132 0.01
-37.226 6.704 0.132 0.01
-37.991 6.704 0.132 0.01
-38.741 6.704 0.132 0.01
-39.473 6.703 0.132 0.01
-40.188 6.703 0.132 0.01
-40.885 6.703 0.132 0.01
-41.563 6.703 0.132 0.01
-42.222 6.702 0.132 0.01
-42.861 6.702 0.132 0.01
-43.481 6.702 0.132 0.01
-44.081 6.702 0.132 0.01
-44.661 6.702 0.132 0.01
-45.22 6.701 0.132 0.01
-45.76 6.701 0.132 0.01
-46.28 6.701 0.132 0.01
-46.781 6.701 0.132 0.01
-47.262 6.701 0.132 0.01
-47.724 6.701 0.132 0.01
-48.167 6.701 0.132 0.01
-48.592 6.701 0.132 0.01
-48.999 6.701 0.132 0.01
-49.388 6.701 0.132 0.01
-49.76 6.701 0.132 0.01
