2014-06-01 00:00:00  100 2
-0.0 1394.617
-0.067 1394.612
-0.137 1394.607
-0.212 1394.602
-0.292 1394.596
-0.376 1394.59
-0.464 1394.583
-0.558 1394.576
-0.658 1394.567
-0.763 1394.559
-0.875 1394.549
-0.992 1394.539
-1.117 1394.527
-1.249 1394.514
-1.388 1394.501
-1.535 1394.485
-1.69 1394.468
-1.853 1394.449
-2.026 1394.428
-2.209 1394.404
-2.401 1394.376
-2.604 1394.344
-2.817 1394.308
-3.042 1394.265
-3.279 1394.215
-3.528 1394.155
-3.79 1394.084
-4.065 1393.998
-4.355 1393.893
-4.658 1393.762
-4.977 1393.596
-5.311 1393.378
-5.661 1393.07
-6.028 1392.51
-6.411 1391.566
-6.812 1390.337
-7.231 1388.724
-7.668 1386.807
-8.124 1384.101
-8.598 1380.316
-9.092 1375.362
-9.606 1368.872
-10.139 1359.843
-10.692 1345.64
-11.265 1324.757
-11.858 1298.988
-12.471 1254.652
-13.104 1176.992
-13.757 1090.354
-14.428 1017.309
-15.119 954.334
-15.828 895.146
-16.555 837.08
-17.299 778.589
-18.059 714.661
-18.835 643.026
-19.625 577.863
-20.429 536.902
-21.245 516.859
-22.072 507.224
-22.909 502.337
-23.755 499.627
-24.608 498.019
-25.466 496.984
-26.328 496.276
-27.193 495.784
-28.06 495.429
-28.925 495.161
-29.789 494.955
-30.648 494.793
-31.503 494.662
-32.351 494.554
-33.192 494.464
-34.022 494.388
-34.842 494.323
-35.65 494.266
-36.445 494.217
-37.226 494.174
-37.991 494.135
-38.741 494.101
-39.473 494.071
-40.188 494.043
-40.885 494.019
-41.563 493.997
-42.222 493.977
-42.861 493.958
-43.481 493.942
-44.081 493.926
-44.661 493.912
-45.22 493.9
-45.76 493.888
-46.28 493.877
-46.781 493.867
-47.262 493.858
-47.724 493.849
-48.167 493.841
-48.592 493.834
-48.999 493.827
-49.388 493.82
-49.76 493.813
