2014-06-01 00:00:00  100 2
-0.0 21.658 0.326 0.022
-0.067 21.719 0.327 0.022
-0.137 21.756 0.327 0.022
-0.212 21.783 0.328 0.022
-0.292 21.805 0.328 0.022
-0.376 21.823 0.328 0.022
-0.464 21.839 0.329 0.022
-0.558 21.854 0.329 0.022
-0.658 21.868 0.329 0.022
-0.763 21.88 0.329 0.022
-0.875 21.893 0.329 0.022
-0.992 21.904 0.33 0.022
-1.117 21.916 0.33 0.022
-1.249 21.927 0.33 0.022
-1.388 21.938 0.33 0.022
-1.535 21.949 0.33 0.022
-1.69 21.961 0.331 0.022
-1.853 21.973 0.331 0.022
-2.026 21.985 0.331 0.022
-2.209 21.997 0.331 0.022
-2.401 22.011 0.331 0.022
-2.604 22.025 0.331 0.022
-2.817 22.04 0.332 0.022
-3.042 22.056 0.332 0.022
-3.279 22.074 0.332 0.022
-3.528 22.094 0.333 0.022
-3.79 22.117 0.333 0.022
-4.065 22.142 0.333 0.022
-4.355 22.171 0.334 0.022
-4.658 22.204 0.334 0.022
-4.977 22.245 0.335 0.022
-5.311 22.296 0.336 0.022
-5.661 22.368 0.337 0.022
-6.028 22.507 0.339 0.022
-6.411 22.728 0.342 0.023
-6.812 22.976 0.346 0.023
-7.231 23.25 0.351 0.023
-7.668 23.538 0.355 0.024
-8.124 23.889 0.361 0.024
-8.598 24.317 0.368 0.024
-9.092 24.811 0.376 0.025
-9.606 25.411 0.386 0.026
-10.139 26.163 0.398 0.026
-10.692 27.122 0.414 0.027
-11.265 28.231 0.433 0.029
-11.858 28.939 0.445 0.029
-12.471 29.262 0.452 0.03
-13.104 29.366 0.454 0.03
-13.757 29.456 0.457 0.03
-14.428 29.716 0.463 0.03
-15.119 30.198 0.473 0.031
-15.828 30.847 0.485 0.032
-16.555 31.647 0.5 0.033
-17.299 32.683 0.517 0.034
-18.059 34.303 0.544 0.035
-18.835 37.167 0.59 0.038
-19.625 41.375 0.658 0.042
-20.429 45.319 0.721 0.046
-21.245 47.883 0.762 0.049
-22.072 49.299 0.784 0.05
-22.909 50.065 0.796 0.051
-23.755 50.501 0.803 0.052
-24.608 50.762 0.807 0.052
-25.466 50.93 0.81 0.052
-26.328 51.044 0.812 0.052
-27.193 51.124 0.813 0.052
-28.06 51.18 0.814 0.052
-28.925 51.223 0.815 0.052
-29.789 51.255 0.815 0.052
-30.648 51.281 0.816 0.052
-31.503 51.301 0.816 0.052
-32.351 51.318 0.816 0.052
-33.192 51.332 0.817 0.052
-34.022 51.344 0.817 0.052
-34.842 51.354 0.817 0.052
-35.65 51.363 0.817 0.052
-36.445 51.37 0.817 0.052
-37.226 51.377 0.817 0.052
-37.991 51.383 0.817 0.052
-38.741 51.388 0.817 0.052
-39.473 51.393 0.817 0.052
-40.188 51.397 0.818 0.052
-40.885 51.4 0.818 0.052
-41.563 51.404 0.818 0.052
-42.222 51.407 0.818 0.052
-42.861 51.41 0.818 0.052
-43.481 51.412 0.818 0.052
-44.081 51.415 0.818 0.052
-44.661 51.417 0.818 0.052
-45.22 51.419 0.818 0.052
-45.76 51.42 0.818 0.052
-46.28 51.422 0.818 0.052
-46.781 51.423 0.818 0.052
-47.262 51.425 0.818 0.052
-47.724 51.426 0.818 0.052
-48.167 51.427 0.818 0.052
-48.592 51.428 0.818 0.052
-48.999 51.43 0.818 0.052
-49.388 51.43 0.818 0.052
-49.76 49.996 0.795 0.051
