2014-06-01 00:00:00  100 2
-0.0 9.897
-0.067 9.897
-0.137 9.897
-0.212 9.897
-0.292 9.897
-0.376 9.897
-0.464 9.897
-0.558 9.897
-0.658 9.897
-0.763 9.897
-0.875 9.898
-0.992 9.898
-1.117 9.898
-1.249 9.898
-1.388 9.898
-1.535 9.898
-1.69 9.898
-1.853 9.898
-2.026 9.898
-2.209 9.898
-2.401 9.898
-2.604 9.898
-2.817 9.898
-3.042 9.898
-3.279 9.899
-3.528 9.899
-3.79 9.899
-4.065 9.899
-4.355 9.9
-4.658 9.9
-4.977 9.901
-5.311 9.902
-5.661 9.903
-6.028 9.905
-6.411 9.909
-6.812 9.915
-7.231 9.922
-7.668 9.932
-8.124 9.947
-8.598 9.97
-9.092 10.007
-9.606 10.063
-10.139 10.156
-10.692 10.344
-11.265 10.72
-11.858 11.325
-12.471 12.392
-13.104 13.503
-13.757 13.528
-14.428 13.269
-15.119 13.049
-15.828 12.767
-16.555 12.365
-17.299 11.805
-18.059 11.022
-18.835 10.0
-19.625 9.001
-20.429 8.355
-21.245 8.032
-22.072 7.877
-22.909 7.798
-23.755 7.754
-24.608 7.729
-25.466 7.712
-26.328 7.701
-27.193 7.693
-28.06 7.688
-28.925 7.684
-29.789 7.68
-30.648 7.678
-31.503 7.676
-32.351 7.674
-33.192 7.673
-34.022 7.672
-34.842 7.671
-35.65 7.67
-36.445 7.669
-37.226 7.669
-37.991 7.668
-38.741 7.667
-39.473 7.667
-40.188 7.667
-40.885 7.666
-41.563 7.666
-42.222 7.666
-42.861 7.665
-43.481 7.665
-44.081 7.665
-44.661 7.665
-45.22 7.664
-45.76 7.664
-46.28 7.664
-46.781 7.664
-47.262 7.664
-47.724 7.664
-48.167 7.664
-48.592 7.663
-48.999 7.663
-49.388 7.663
-49.76 7.663
