2014-06-01 00:00:00  100 2
-0.0 1.163 0.018 0.001 0.024
-0.067 1.179 0.018 0.001 0.025
-0.137 1.189 0.019 0.001 0.025
-0.212 1.196 0.019 0.001 0.025
-0.292 1.202 0.019 0.001 0.025
-0.376 1.207 0.019 0.001 0.025
-0.464 1.211 0.019 0.001 0.025
-0.558 1.215 0.019 0.001 0.025
-0.658 1.219 0.019 0.001 0.026
-0.763 1.222 0.019 0.001 0.026
-0.875 1.226 0.019 0.001 0.026
-0.992 1.229 0.019 0.001 0.026
-1.117 1.232 0.019 0.001 0.026
-1.249 1.235 0.019 0.001 0.026
-1.388 1.238 0.019 0.001 0.026
-1.535 1.241 0.019 0.001 0.026
-1.69 1.244 0.019 0.001 0.026
-1.853 1.247 0.02 0.001 0.026
-2.026 1.25 0.02 0.001 0.026
-2.209 1.253 0.02 0.001 0.026
-2.401 1.256 0.02 0.001 0.026
-2.604 1.26 0.02 0.001 0.026
-2.817 1.263 0.02 0.001 0.027
-3.042 1.267 0.02 0.001 0.027
-3.279 1.272 0.02 0.001 0.027
-3.528 1.276 0.02 0.001 0.027
-3.79 1.281 0.02 0.001 0.027
-4.065 1.287 0.02 0.001 0.027
-4.355 1.294 0.02 0.001 0.027
-4.658 1.301 0.02 0.001 0.027
-4.977 1.309 0.021 0.001 0.028
-5.311 1.319 0.021 0.001 0.028
-5.661 1.333 0.021 0.001 0.028
-6.028 1.355 0.021 0.001 0.029
-6.411 1.39 0.022 0.001 0.029
-6.812 1.432 0.022 0.001 0.03
-7.231 1.481 0.023 0.001 0.032
-7.668 1.537 0.024 0.001 0.033
-8.124 1.602 0.025 0.002 0.035
-8.598 1.676 0.026 0.002 0.036
-9.092 1.751 0.027 0.002 0.038
-9.606 1.829 0.029 0.002 0.041
-10.139 1.917 0.03 0.002 0.043
-10.692 2.019 0.031 0.002 0.046
-11.265 2.15 0.033 0.002 0.051
-11.858 2.3 0.036 0.002 0.056
-12.471 2.489 0.038 0.002 0.064
-13.104 2.742 0.042 0.003 0.077
-13.757 2.987 0.045 0.003 0.087
-14.428 3.191 0.048 0.003 0.097
-15.119 3.367 0.051 0.003 0.106
-15.828 3.521 0.053 0.003 0.114
-16.555 3.658 0.055 0.003 0.122
-17.299 3.779 0.057 0.003 0.13
-18.059 3.882 0.059 0.004 0.136
-18.835 3.956 0.06 0.004 0.141
-19.625 4.006 0.061 0.004 0.146
-20.429 4.057 0.062 0.004 0.151
-21.245 4.116 0.063 0.004 0.156
-22.072 4.172 0.064 0.004 0.161
-22.909 4.214 0.065 0.004 0.165
-23.755 4.243 0.065 0.004 0.167
-24.608 4.262 0.066 0.004 0.168
-25.466 4.275 0.066 0.004 0.169
-26.328 4.285 0.066 0.004 0.17
-27.193 4.291 0.066 0.004 0.171
-28.06 4.296 0.066 0.004 0.171
-28.925 4.3 0.066 0.004 0.171
-29.789 4.303 0.066 0.004 0.171
-30.648 4.305 0.066 0.004 0.172
-31.503 4.307 0.066 0.004 0.172
-32.351 4.308 0.067 0.004 0.172
-33.192 4.309 0.067 0.004 0.172
-34.022 4.31 0.067 0.004 0.172
-34.842 4.311 0.067 0.004 0.172
-35.65 4.312 0.067 0.004 0.172
-36.445 4.313 0.067 0.004 0.172
-37.226 4.313 0.067 0.004 0.172
-37.991 4.314 0.067 0.004 0.172
-38.741 4.314 0.067 0.004 0.172
-39.473 4.314 0.067 0.004 0.172
-40.188 4.315 0.067 0.004 0.172
-40.885 4.315 0.067 0.004 0.172
-41.563 4.315 0.067 0.004 0.172
-42.222 4.315 0.067 0.004 0.172
-42.861 4.315 0.067 0.004 0.172
-43.481 4.315 0.067 0.004 0.172
-44.081 4.315 0.067 0.004 0.172
-44.661 4.315 0.067 0.004 0.172
-45.22 4.315 0.067 0.004 0.172
-45.76 4.315 0.067 0.004 0.172
-46.28 4.315 0.067 0.004 0.172
-46.781 4.315 0.067 0.004 0.172
-47.262 4.315 0.067 0.004 0.172
-47.724 4.315 0.067 0.004 0.172
-48.167 4.314 0.067 0.004 0.172
-48.592 4.314 0.067 0.004 0.172
-48.999 4.313 0.067 0.004 0.172
-49.388 4.312 0.067 0.004 0.172
-49.76 3.696 0.057 0.003 0.148
