2007-06-01 00:00:00  100 2
-0.0 155.001
-0.067 155.004
-0.137 155.006
-0.212 155.008
-0.292 155.009
-0.376 155.009
-0.464 155.01
-0.558 155.011
-0.658 155.011
-0.763 155.012
-0.875 155.013
-0.992 155.013
-1.117 155.014
-1.249 155.014
-1.388 155.015
-1.535 155.015
-1.69 155.016
-1.853 155.016
-2.026 155.017
-2.209 155.017
-2.401 155.018
-2.604 155.018
-2.817 155.019
-3.042 155.02
-3.279 155.02
-3.528 155.021
-3.79 155.022
-4.065 155.022
-4.355 155.023
-4.658 155.024
-4.977 155.025
-5.311 155.026
-5.661 155.026
-6.028 155.027
-6.411 155.028
-6.812 155.028
-7.231 155.029
-7.668 155.029
-8.124 155.029
-8.598 155.028
-9.092 155.027
-9.606 155.025
-10.139 155.023
-10.692 155.02
-11.265 155.016
-11.858 155.011
-12.471 155.005
-13.104 154.997
-13.757 154.986
-14.428 154.971
-15.119 154.948
-15.828 154.914
-16.555 154.855
-17.299 154.727
-18.059 154.4
-18.835 153.072
-19.625 148.228
-20.429 139.871
-21.245 125.453
-22.072 109.767
-22.909 97.885
-23.755 90.602
-24.608 89.715
-25.466 89.442
-26.328 89.319
-27.193 89.253
-28.06 89.212
-28.925 89.185
-29.789 89.166
-30.648 89.152
-31.503 89.142
-32.351 89.134
-33.192 89.127
-34.022 89.122
-34.842 89.117
-35.65 89.113
-36.445 89.11
-37.226 89.107
-37.991 89.105
-38.741 89.102
-39.473 89.1
-40.188 89.099
-40.885 89.097
-41.563 89.096
-42.222 89.094
-42.861 89.093
-43.481 89.092
-44.081 89.091
-44.661 89.09
-45.22 89.089
-45.76 89.089
-46.28 89.088
-46.781 89.087
-47.262 89.087
-47.724 89.086
-48.167 89.086
-48.592 89.085
-48.999 89.085
-49.388 89.084
-49.76 89.084
