2007-06-01 00:00:00  100 2
-0.0 2.923 0.037 0.002 0.028
-0.067 2.976 0.038 0.002 0.029
-0.137 3.03 0.038 0.002 0.029
-0.212 3.069 0.039 0.002 0.03
-0.292 3.101 0.039 0.002 0.03
-0.376 3.127 0.039 0.002 0.03
-0.464 3.151 0.04 0.002 0.03
-0.558 3.172 0.04 0.002 0.031
-0.658 3.192 0.04 0.002 0.031
-0.763 3.211 0.04 0.002 0.031
-0.875 3.229 0.041 0.002 0.031
-0.992 3.246 0.041 0.002 0.031
-1.117 3.264 0.041 0.002 0.031
-1.249 3.282 0.041 0.002 0.032
-1.388 3.3 0.042 0.002 0.032
-1.535 3.319 0.042 0.002 0.032
-1.69 3.338 0.042 0.002 0.032
-1.853 3.358 0.042 0.002 0.032
-2.026 3.379 0.043 0.002 0.033
-2.209 3.401 0.043 0.002 0.033
-2.401 3.425 0.043 0.002 0.033
-2.604 3.45 0.043 0.002 0.033
-2.817 3.476 0.044 0.002 0.034
-3.042 3.505 0.044 0.002 0.034
-3.279 3.535 0.045 0.002 0.034
-3.528 3.568 0.045 0.002 0.034
-3.79 3.602 0.045 0.002 0.035
-4.065 3.64 0.046 0.002 0.035
-4.355 3.681 0.046 0.002 0.035
-4.658 3.725 0.047 0.002 0.036
-4.977 3.773 0.048 0.002 0.036
-5.311 3.825 0.048 0.002 0.037
-5.661 3.882 0.049 0.002 0.037
-6.028 3.942 0.05 0.002 0.038
-6.411 4.006 0.05 0.003 0.039
-6.812 4.072 0.051 0.003 0.039
-7.231 4.138 0.052 0.003 0.04
-7.668 4.201 0.053 0.003 0.041
-8.124 4.26 0.054 0.003 0.041
-8.598 4.318 0.054 0.003 0.042
-9.092 4.373 0.055 0.003 0.042
-9.606 4.427 0.056 0.003 0.043
-10.139 4.479 0.056 0.003 0.043
-10.692 4.529 0.057 0.003 0.044
-11.265 4.578 0.058 0.003 0.044
-11.858 4.624 0.058 0.003 0.045
-12.471 4.668 0.059 0.003 0.045
-13.104 4.711 0.059 0.003 0.046
-13.757 4.752 0.06 0.003 0.046
-14.428 4.792 0.06 0.003 0.046
-15.119 4.831 0.061 0.003 0.047
-15.828 4.869 0.061 0.003 0.047
-16.555 4.907 0.062 0.003 0.047
-17.299 4.949 0.062 0.003 0.048
-18.059 4.997 0.063 0.003 0.048
-18.835 5.072 0.064 0.003 0.049
-19.625 5.182 0.065 0.003 0.05
-20.429 5.293 0.067 0.003 0.052
-21.245 5.377 0.068 0.003 0.053
-22.072 5.436 0.068 0.003 0.055
-22.909 5.464 0.069 0.003 0.055
-23.755 5.642 0.071 0.004 0.058
-24.608 5.936 0.075 0.004 0.063
-25.466 6.199 0.078 0.004 0.067
-26.328 6.371 0.08 0.004 0.069
-27.193 6.471 0.082 0.004 0.071
-28.06 6.533 0.082 0.004 0.072
-28.925 6.575 0.083 0.004 0.073
-29.789 6.606 0.083 0.004 0.073
-30.648 6.628 0.084 0.004 0.074
-31.503 6.645 0.084 0.004 0.074
-32.351 6.659 0.084 0.004 0.074
-33.192 6.67 0.084 0.004 0.074
-34.022 6.68 0.084 0.004 0.075
-34.842 6.688 0.084 0.004 0.075
-35.65 6.694 0.084 0.004 0.075
-36.445 6.7 0.084 0.004 0.075
-37.226 6.705 0.084 0.004 0.075
-37.991 6.71 0.085 0.004 0.075
-38.741 6.714 0.085 0.004 0.075
-39.473 6.718 0.085 0.004 0.075
-40.188 6.721 0.085 0.004 0.075
-40.885 6.724 0.085 0.004 0.075
-41.563 6.726 0.085 0.004 0.075
-42.222 6.729 0.085 0.004 0.075
-42.861 6.731 0.085 0.004 0.076
-43.481 6.733 0.085 0.004 0.076
-44.081 6.735 0.085 0.004 0.076
-44.661 6.736 0.085 0.004 0.076
-45.22 6.738 0.085 0.004 0.076
-45.76 6.739 0.085 0.004 0.076
-46.28 6.741 0.085 0.004 0.076
-46.781 6.742 0.085 0.004 0.076
-47.262 6.743 0.085 0.004 0.076
-47.724 6.744 0.085 0.004 0.076
-48.167 6.745 0.085 0.004 0.076
-48.592 6.746 0.085 0.004 0.076
-48.999 6.747 0.085 0.004 0.076
-49.388 6.747 0.085 0.004 0.076
-49.76 4.867 0.061 0.003 0.055
